Servicentro,Region,Provincia,Comuna,Dirección,Coordenadas,Tipo de Atención,Gasolina 93 $/L,Petróleo Diesel $/L,Gasolina 95 $/L,GLP Vehicular $/m3,GNC $/m3,Gasolina 97 $/L,Kerosene $/L,Úlima Actualización
ARAMCO,Valparaíso,Petorca,La Ligua,DIEGO PORTALES 1120,32º0'0""S 71º0'0""W,Asistido,1259,1003,1294,0,0,1328,0,9 oct. 2025
SHELL,Valparaíso,Petorca,La Ligua,Avda. Portales 1500,32º0'0""S 71º0'0""W,Asistido,1259,1003,1294,0,0,1328,1063,9 oct. 2025
COPEC,Valparaíso,Petorca,Cabildo,Avenida Humeres 1302,32º0'0""S 71º0'0""W,Asistido,1260,1004,1295,0,0,1329,1064,9 oct. 2025
COPEC,Valparaíso,Petorca,Cabildo,Avda. Humeres 2498,32º0'0""S 71º0'0""W,Asistido,1260,1004,1295,0,0,1329,0,9 oct. 2025
COPEC,Valparaíso,Petorca,Papudo,Irarrazaval 435,32º0'0""S 71º0'0""W,Asistido,1241,1005,1281,0,0,1303,1035,9 oct. 2025
ARAMCO,Valparaíso,Petorca,Papudo,AVDA. EL PEUMO 715,32º0'0""S 71º0'0""W,Asistido,1241,1005,1281,0,0,1303,0,9 oct. 2025
COPEC,Valparaíso,Petorca,Petorca,Carretera F-35 S/N Sector La Ñipa 0,32º0'0""S 70º0'0""W,Asistido,1261,1005,1296,0,0,1330,1064,9 oct. 2025
COPEC,Valparaíso,Petorca,Zapallar,JANUARIO OVALLE 128,32º0'0""S 71º0'0""W,Asistido,1259,1012,1292,0,0,1325,1025,9 oct. 2025
COPEC,Valparaíso,Quillota,Quillota, AV. RAFAEL ARIZTIA 705,32º0'0""S 71º0'0""W,Asistido,1257,997,1290,0,0,1324,1016,9 oct. 2025
COPEC,Valparaíso,Quillota,Quillota,"FREIRE, 513",32º0'0""S 71º0'0""W,Asistido,1257,997,1290,0,0,1324,999,9 oct. 2025
COPEC,Valparaíso,Quillota,Quillota,BLANCO 661,32º0'0""S 71º0'0""W,Asistido,1257,997,1290,736,0,1324,999,9 oct. 2025
COPEC,Valparaíso,Quillota,Quillota,"AV. JUAN BAUTISTA ALBERDI, BULNES 0",32º0'0""S 71º0'0""W,Asistido,1251,997,1284,0,0,1318,1034,9 oct. 2025
ARAMCO,Valparaíso,Quillota,Quillota,Maipú 498,32º0'0""S 71º0'0""W,Asistido,1257,997,1290,0,0,1324,1017,10 oct. 2025
ARAMCO,Valparaíso,Quillota,Quillota,AV. Juan Bautista Alberdi 1300,32º0'0""S 71º0'0""W,Asistido,1257,997,1290,0,0,1324,0,9 oct. 2025
SHELL,Valparaíso,Quillota,Quillota,Ariztía 650,32º0'0""S 71º0'0""W,Asistido,1257,997,1290,0,0,1324,0,9 oct. 2025
SHELL,Valparaíso,Quillota,Quillota,21 Mayo 179/M RodrÍguez 179,32º0'0""S 71º0'0""W,Asistido,1257,997,1290,0,0,1324,0,9 oct. 2025
SHELL,Valparaíso,Quillota,Quillota,Av. Valparaíso 2150,32º0'0""S 71º0'0""W,Asistido,1257,997,1290,0,0,1324,0,9 oct. 2025
SHELL,Valparaíso,Quillota,Quillota,Ramón Freire 1551,32º0'0""S 71º0'0""W,Asistido,1257,997,1290,0,0,1324,0,9 oct. 2025
SHELL,Valparaíso,Quillota,Quillota,Ramón Freire 1551,32º0'0""S 71º0'0""W,Autoservicio,1251,991,1284,0,0,1318,0,9 oct. 2025
COPEC,Valparaíso,Quillota,Calera, CARRERA 1513,32º0'0""S 71º0'0""W,Asistido,1172,995,1205,0,0,1245,1058,9 oct. 2025
COPEC,Valparaíso,Quillota,Calera,José Joaquín Pérez 401,32º0'0""S 71º0'0""W,Asistido,1170,995,1203,0,0,1243,1058,17 oct. 2025
COPEC,Valparaíso,Quillota,Calera,José Joaquín Pérez 401,32º0'0""S 71º0'0""W,Autoservicio,1162,987,1195,0,0,1235,0,17 oct. 2025
ARAMCO,Valparaíso,Quillota,Calera,Caupolicán esq. Diego Lillo (antes M. Rodriguez) 803,32º0'0""S 71º0'0""W,Asistido,1172,996,1205,0,0,1245,0,9 oct. 2025
Sin Bandera,Valparaíso,Quillota,Calera,Los Carrera 1204,32º0'0""S 71º0'0""W,Asistido,1167,995,0,0,0,0,0,9 oct. 2025
SHELL,Valparaíso,Quillota,Calera,Av. Adrián 035,32º0'0""S 71º0'0""W,Asistido,1175,995,1208,0,0,1250,1058,21 oct. 2025
COPEC,Valparaíso,Quillota,Hijuelas,CARRETERA PANAMERICANA NORTE KM. 103,32º0'0""S 71º0'0""W,Asistido,1262,1011,1292,0,0,1320,0,9 oct. 2025
COMBUSTIBLES JCD,Valparaíso,Quillota,Hijuelas,Manuel Rodriguez 7565,32º0'0""S 71º0'0""W,Asistido,1242,1001,1269,0,0,0,0,9 oct. 2025
SHELL,Valparaíso,Quillota,Hijuelas,Panamericana Norte Km 108 0,32º0'0""S 71º0'0""W,Asistido,1262,1011,1292,0,0,1320,0,9 oct. 2025
COPEC,Valparaíso,Quillota,La Cruz,21 DE MAYO 5490,32º0'0""S 71º0'0""W,Asistido,1256,996,1289,0,0,1323,1036,9 oct. 2025
COPEC,Valparaíso,Quillota,Nogales,JUAN RUSQUE 312,32º0'0""S 71º0'0""W,Asistido,1257,1001,1287,0,0,1315,1038,9 oct. 2025
SHELL,Valparaíso,Quillota,Nogales,Panamericana Norte KM 118,32º0'0""S 71º0'0""W,Asistido,1262,1011,1292,0,0,1320,0,9 oct. 2025
COPEC,Valparaíso,San Antonio,San Antonio,LAURO BARROS 60,33º0'0""S 71º0'0""W,Asistido,1262,1009,1293,0,0,1325,0,9 oct. 2025
COPEC,Valparaíso,San Antonio,San Antonio,Los Aromos 346,33º0'0""S 71º0'0""W,Asistido,1262,1009,1293,0,0,1325,1079,9 oct. 2025
COPEC,Valparaíso,San Antonio,San Antonio,AV. BARROS LUCO 2824,33º0'0""S 71º0'0""W,Asistido,1262,1013,1293,0,0,1325,1048,9 oct. 2025
COPEC,Valparaíso,San Antonio,San Antonio,Av. Barros Luco 950,33º0'0""S 71º0'0""W,Autoservicio,1256,1003,1287,0,0,1319,0,9 oct. 2025
COPEC,Valparaíso,San Antonio,San Antonio,Avda. El Parque Acera Sur 2545,33º0'0""S 71º0'0""W,Asistido,1262,1006,1293,0,0,1325,0,9 oct. 2025
Rafael Letelier Yañez y Cia Ltda,Valparaíso,San Antonio,San Antonio,Pio X /Inmaculada 0,33º0'0""S 71º0'0""W,Asistido,1262,1009,1293,774,0,1325,1079,9 oct. 2025
Sin Bandera,Valparaíso,San Antonio,San Antonio,La Playa 125,33º0'0""S 71º0'0""W,Asistido,0,1009,1293,0,0,0,0,9 oct. 2025
SHELL,Valparaíso,San Antonio,San Antonio,Avda. Barros Luco 1299,33º0'0""S 71º0'0""W,Asistido,1262,1011,1293,0,0,1325,0,9 oct. 2025
SHELL,Valparaíso,San Antonio,San Antonio,Avda. Barros Luco 2946,33º0'0""S 71º0'0""W,Asistido,1263,1014,1294,0,0,1326,0,9 oct. 2025
SHELL,Valparaíso,San Antonio,San Antonio,Coquimbo 590,33º0'0""S 71º0'0""W,Asistido,1263,1014,1294,0,0,1326,0,9 oct. 2025
Rafael Letelier Yañez y Cia Ltda,Valparaíso,San Antonio,San Antonio,Jose Manuel Balmaceda 285,33º0'0""S 71º0'0""W,Asistido,1262,1009,1293,774,0,1325,1079,9 oct. 2025
COPEC,Valparaíso,San Antonio,Algarrobo,"STA. TERESITA, PEÑBLANCA S/N 00",33º0'0""S 71º0'0""W,Asistido,1259,1013,1292,0,0,1325,1058,9 oct. 2025
Sin Bandera,Valparaíso,San Antonio,Algarrobo,Guillermo Mucke 695,33º0'0""S 71º0'0""W,Asistido,1266,1021,1300,0,0,1333,0,2 oct. 2025
COPEC,Valparaíso,San Antonio,Cartagena,"AV. EL PERAL S/N, SAN SEBASTIAN 00",33º0'0""S 71º0'0""W,Asistido,1261,1009,1294,0,0,1326,1039,9 oct. 2025
SHELL,Valparaíso,San Antonio,Cartagena,Ignacio Carrera Pinto 223,33º0'0""S 71º0'0""W,Asistido,1263,1014,1294,0,0,1326,0,9 oct. 2025
COPEC,Valparaíso,San Antonio,El Quisco,Avda. Isidoro Dubournais 1459,33º0'0""S 71º0'0""W,Asistido,1259,1009,1291,0,0,1325,1057,9 oct. 2025
ARAMCO,Valparaíso,San Antonio,El Quisco,Isidoro Dubornais 3361,33º0'0""S 71º0'0""W,Asistido,1259,1009,1291,0,0,1326,1057,9 oct. 2025
COPEC,Valparaíso,San Antonio,Santo Domingo,"AV.TTE CRUZ MARTINEZ, ROCAS STO. DOMINGO 70",33º0'0""S 71º0'0""W,Asistido,1262,1012,1293,0,0,1326,1061,9 oct. 2025
ARAMCO,Valparaíso,San Antonio,Santo Domingo,"Ruta 66, Lote 2 s/n ex Fundo La Boca",33º0'0""S 71º0'0""W,Asistido,1262,1012,1293,0,0,1326,0,9 oct. 2025
COPEC,Valparaíso,San Felipe de Aconcagua,San Felipe,"RUTA 60-C H, SECTOR 3 ESQUINAS 0",32º0'0""S 70º0'0""W,Asistido,1266,1008,1298,0,0,1329,0,9 oct. 2025
COPEC,Valparaíso,San Felipe de Aconcagua,San Felipe,Avenida libertador Bernardo Ohiggins S/N 0,32º0'0""S 70º0'0""W,Asistido,1260,1002,1292,0,0,1323,1048,9 oct. 2025
COPEC,Valparaíso,San Felipe de Aconcagua,San Felipe,COMBATE LAS COIMAS 1412,32º0'0""S 70º0'0""W,Asistido,1266,1008,1298,0,0,1329,1066,9 oct. 2025
COPEC,Valparaíso,San Felipe de Aconcagua,San Felipe,CIrcunvalaciÓn oriente 1400,32º0'0""S 70º0'0""W,Asistido,1266,1008,1298,0,0,1329,1066,9 oct. 2025
SHELL,Valparaíso,San Felipe de Aconcagua,San Felipe,Merced 03,32º0'0""S 70º0'0""W,Asistido,1266,1008,1298,0,0,1329,1066,9 oct. 2025
SHELL,Valparaíso,San Felipe de Aconcagua,San Felipe,Merced 03,32º0'0""S 70º0'0""W,Autoservicio,1260,1002,1292,0,0,1323,0,9 oct. 2025
SHELL,Valparaíso,San Felipe de Aconcagua,San Felipe,Manso de Velasco 2009,32º0'0""S 70º0'0""W,Asistido,1266,1008,1298,0,0,1329,0,9 oct. 2025
SHELL,Valparaíso,San Felipe de Aconcagua,San Felipe,Av. Maipú esquina Chorrillos 253,32º0'0""S 70º0'0""W,Asistido,1266,1008,1298,0,0,1329,1066,9 oct. 2025
SHELL,Valparaíso,San Felipe de Aconcagua,San Felipe,Avda.B.Ohiggins esq Avda Yungay 0,32º0'0""S 70º0'0""W,Asistido,1266,1008,1298,0,0,1329,0,9 oct. 2025
SHELL,Valparaíso,San Felipe de Aconcagua,San Felipe,Santiago Bueras 1080,32º0'0""S 70º0'0""W,Asistido,1266,1008,1298,0,0,1329,1066,9 oct. 2025
SHELL,Valparaíso,San Felipe de Aconcagua,San Felipe,Encon 53,32º0'0""S 70º0'0""W,Asistido,1266,1008,1298,0,0,1329,0,9 oct. 2025
COPEC,Valparaíso,San Felipe de Aconcagua,San Felipe,Jose Manso de Velasco esquina Las Heras 0,32º0'0""S 70º0'0""W,Asistido,1266,1008,1298,0,0,1329,1066,13 oct. 2025
COPEC,Valparaíso,San Felipe de Aconcagua,Catemu,EL ARRAYAN 00,32º0'0""S 70º0'0""W,Asistido,1259,1000,1287,0,0,1315,1032,9 oct. 2025
COPEC,Valparaíso,San Felipe de Aconcagua,Llaillay,RUTA 5 NORTE KM 90,32º0'0""S 71º0'0""W,Asistido,1262,1011,1292,0,0,1320,0,9 oct. 2025
COPEC,Valparaíso,San Felipe de Aconcagua,Llaillay,Av. Jose Manuel Balmaceda 1490,32º0'0""S 70º0'0""W,Asistido,1251,992,1279,0,0,1307,1054,9 oct. 2025
SHELL,Valparaíso,San Felipe de Aconcagua,Llaillay,Panamericana Norte Km 86 0,32º0'0""S 70º0'0""W,Asistido,1251,992,1280,0,0,1308,0,10 oct. 2025
SHELL,Valparaíso,San Felipe de Aconcagua,Panquehue,Camino el Troncal 1113,32º0'0""S 70º0'0""W,Asistido,1343,1045,1370,0,0,1396,0,30 ene. 2025
ARAMCO,Valparaíso,San Felipe de Aconcagua,Putaendo,Bulnes 26,32º0'0""S 70º0'0""W,Asistido,1266,1008,1298,0,0,1329,1068,10 oct. 2025
COPEC,Valparaíso,San Felipe de Aconcagua,Santa María,"irarrazabal, esquina o´higgins, s/n, 0",32º0'0""S 70º0'0""W,Asistido,1264,1006,1296,0,0,1327,1066,9 oct. 2025
ARAMCO,Valparaíso,Marga Marga,Quilpué,MARGA MARGA 1844,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,1323,1048,9 oct. 2025
COPEC,Valparaíso,Marga Marga,Quilpué,FREIRE esq GOMEZ CARREÑO 0,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,1323,1051,9 oct. 2025
COPEC,Valparaíso,Marga Marga,Quilpué,LOS CARRERA 1091,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,1323,1056,9 oct. 2025
COPEC,Valparaíso,Marga Marga,Quilpué,Marga Marga 1628,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,1323,1048,14 oct. 2025
CUSTOM SERVICE,Valparaíso,Marga Marga,Quilpué,Los carreras 01189,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,0,0,9 oct. 2025
CUSTOM SERVICE,Valparaíso,Marga Marga,Quilpué,Los Carreras 401,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,0,1056,9 oct. 2025
CUSTOM SERVICE,Valparaíso,Marga Marga,Quilpué,MARGA MARGA ESQ. LOS NARDOS 1847,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,1323,1056,9 oct. 2025
CUSTOM SERVICE,Valparaíso,Marga Marga,Quilpué,CONDELL SUR 0386,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,0,0,9 oct. 2025
CUSTOM SERVICE,Valparaíso,Marga Marga,Quilpué,JOSE URIBE 339,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,0,1056,9 oct. 2025
ARAMCO,Valparaíso,Marga Marga,Quilpué,Los Carrera 469,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,1323,1076,12 oct. 2025
ARAMCO,Valparaíso,Marga Marga,Quilpué,Freire esq. Lo Gamboa 0,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,1323,0,9 oct. 2025
SHELL,Valparaíso,Marga Marga,Quilpué,Avda. Los Carrera 620,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,1328,1056,9 oct. 2025
SHELL,Valparaíso,Marga Marga,Quilpué,Avda. Freire/El Belloto 880,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,1323,1031,9 oct. 2025
SHELL,Valparaíso,Marga Marga,Quilpué,MARGA MARGA 1672,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,1327,0,9 oct. 2025
COPEC,Valparaíso,Marga Marga,Quilpué,Los Carrera 01050,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,1323,1056,10 oct. 2025
COPEC,Valparaíso,Marga Marga,Quilpué,Los Carrera 01050,33º0'0""S 71º0'0""W,Autoservicio,1241,997,1282,0,0,1317,0,10 oct. 2025
ARAMCO,Valparaíso,Marga Marga,Limache,Avenida Palmira Romano Oriente 211,32º0'0""S 71º0'0""W,Asistido,1262,1000,1294,0,0,1325,1052,16 oct. 2025
COPEC,Valparaíso,Marga Marga,Limache,AV. PALMIRA ROMANO NORTE 1,32º0'0""S 71º0'0""W,Asistido,1262,1000,1294,0,0,1325,1052,9 oct. 2025
COPEC,Valparaíso,Marga Marga,Limache,AV. PALMIRA ROMANO SUR 500,33º0'0""S 71º0'0""W,Asistido,1262,1000,1294,0,0,1325,1034,9 oct. 2025
COPEC,Valparaíso,Marga Marga,Limache,RUTA 60 CH KM. 35. 9,32º0'0""S 71º0'0""W,Asistido,1246,986,1281,0,0,1315,0,9 oct. 2025
SHELL,Valparaíso,Marga Marga,Limache,República 1100,33º0'0""S 71º0'0""W,Asistido,1262,1000,1294,0,0,1325,1052,9 oct. 2025
SHELL,Valparaíso,Marga Marga,Limache,Av. Eastman 2031,32º0'0""S 71º0'0""W,Asistido,1263,1000,1295,0,0,1326,1042,9 oct. 2025
SHELL,Valparaíso,Marga Marga,Limache,Urmeneta 999,32º0'0""S 71º0'0""W,Asistido,1262,1000,1294,0,0,1325,0,9 oct. 2025
SHELL,Valparaíso,Marga Marga,Limache,Palmira Romano Sur 405,33º0'0""S 71º0'0""W,Asistido,1262,1000,1294,0,0,1325,0,9 oct. 2025
PETROBRAS,Valparaíso,Marga Marga,Limache,"RUTA 64, KM. 23 TABOLANGO",32º0'0""S 71º0'0""W,Asistido,1246,986,1281,0,0,1315,0,12 oct. 2025
COPEC,Valparaíso,Marga Marga,Olmué,Avenida Adolfo Eastman 2603,32º0'0""S 71º0'0""W,Asistido,1263,1000,1295,0,0,1326,1074,9 oct. 2025
SHELL,Valparaíso,Marga Marga,Olmué,Calle Colegio 1986,32º0'0""S 71º0'0""W,Asistido,1263,1000,1295,0,0,1326,1052,9 oct. 2025
COPEC,Valparaíso,Marga Marga,Villa Alemana,AV. VALPARAISO 1999,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,1323,1056,9 oct. 2025
COPEC,Valparaíso,Marga Marga,Villa Alemana,AV. VALPARAISO 1215,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,1323,1038,9 oct. 2025
COPEC,Valparaíso,Marga Marga,Villa Alemana,Marga Marga 1612,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,1323,1056,9 oct. 2025
COPEC,Valparaíso,Marga Marga,Villa Alemana,CAMINO TRONCAL 1831,33º0'0""S 71º0'0""W,Asistido,0,1003,0,0,0,0,1054,8 oct. 2025
CUSTOM SERVICE,Valparaíso,Marga Marga,Villa Alemana,Av. Valparaíso 1621,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,0,1056,9 oct. 2025
CUSTOM SERVICE,Valparaíso,Marga Marga,Villa Alemana,Maturana 772,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,0,1056,9 oct. 2025
CUSTOM SERVICE,Valparaíso,Marga Marga,Villa Alemana,Av. Valparaiso 1164,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,0,1056,9 oct. 2025
SHELL,Valparaíso,Marga Marga,Villa Alemana,Avda. Manuel Montt/Sta. Rosa- Peñablanca 481,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,1323,1056,9 oct. 2025
SHELL,Valparaíso,Marga Marga,Villa Alemana,Avda. Valparaíso 299,33º0'0""S 71º0'0""W,Asistido,1247,1003,1288,0,0,1323,1056,9 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,MILLï¿½N 1023,34º0'0""S 70º0'0""W,Asistido,1283,1037,1304,0,0,1325,1068,9 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,CARRETERA EL COBRE 512,34º0'0""S 70º0'0""W,Asistido,1284,1044,1306,0,0,1328,1107,8 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,ALAMEDA 790,34º0'0""S 70º0'0""W,Asistido,1283,1037,1304,0,0,1324,1085,9 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,ALAMEDA 790,34º0'0""S 70º0'0""W,Autoservicio,1275,1029,1296,0,0,1316,0,9 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,O'CARROL 1109,34º0'0""S 70º0'0""W,Autoservicio,1279,1033,1300,0,0,1320,0,9 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Avda. Miguel Ramirez 199,34º0'0""S 70º0'0""W,Asistido,1283,1037,1304,0,0,1324,1085,9 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,CACHAPOAL 1420,34º0'0""S 70º0'0""W,Asistido,1275,1022,1297,0,0,1324,1068,9 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,camino a Doñihue     Km. 2,34º0'0""S 70º0'0""W,Asistido,1283,1039,1302,0,0,1327,1085,9 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,RECREO 238,34º0'0""S 70º0'0""W,Asistido,1278,1032,1299,0,0,1320,1066,14 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,RECREO 238,34º0'0""S 70º0'0""W,Autoservicio,1270,1024,1291,0,0,1312,0,14 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Alameda Bernardo O'Higgins 1915,34º0'0""S 70º0'0""W,Asistido,1283,1037,1303,0,0,1327,1068,13 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,AV. MIGUEL RAMIREZ 1325,34º0'0""S 70º0'0""W,Asistido,1283,1037,1304,0,0,1324,1067,9 oct. 2025
Sin Bandera,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Av. Cachapoal con Ruta 5 Sur 1330,34º0'0""S 70º0'0""W,Asistido,1267,1020,1291,0,0,0,0,2 oct. 2025
GULF,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Av. Libertador Bernardo O'Higgins 1090,34º0'0""S 70º0'0""W,Asistido,1283,1037,1304,581,0,1324,0,9 oct. 2025
Sin Bandera,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Proyecto Parcelario Santa Amelia Parcela N° 9 0,34º0'0""S 70º0'0""W,Asistido,1269,1009,0,0,0,0,0,28 ago. 2025
ARAMCO,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Av. Kennedy 1601,34º0'0""S 70º0'0""W,Asistido,1275,1021,1297,0,0,1324,1068,9 oct. 2025
ARAMCO,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,La Compañía 0353,34º0'0""S 70º0'0""W,Asistido,1283,1037,1304,0,0,1324,1067,9 oct. 2025
ARAMCO,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Alameda Bdo. O´higgins 024,34º0'0""S 70º0'0""W,Asistido,1283,1038,1304,0,0,1324,1067,9 oct. 2025
ARAMCO,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,A. San Juan 133,34º0'0""S 70º0'0""W,Asistido,1283,1037,1304,0,0,1324,1085,9 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Membrillar 490,34º0'0""S 70º0'0""W,Asistido,1283,1038,1304,0,0,1324,1085,9 oct. 2025
SHELL,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Avda. La Victoria / O'Higgins 00,34º0'0""S 70º0'0""W,Asistido,1283,1037,1304,0,0,1325,1085,9 oct. 2025
SHELL,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,LONGITUDINAL SUR 1040,34º0'0""S 70º0'0""W,Asistido,1275,1022,1297,0,0,1324,0,9 oct. 2025
SHELL,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,LONGITUDINAL SUR 1040,34º0'0""S 70º0'0""W,Autoservicio,1267,1014,1289,0,0,1316,0,9 oct. 2025
SHELL,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Bombero Ruiz Díaz 81,34º0'0""S 70º0'0""W,Asistido,1283,1037,1304,0,0,1327,1082,9 oct. 2025
SHELL,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Avda. Bernardo O´Higgins Esquina Balmaceda N° 9,34º0'0""S 70º0'0""W,Asistido,1283,1038,1304,0,0,1327,1084,9 oct. 2025
SHELL,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Carretera Eduardo Frei Montalva 320,34º0'0""S 70º0'0""W,Asistido,1284,1044,1306,0,0,1328,1107,9 oct. 2025
SHELL,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Av. Nelson Pereira 2360,34º0'0""S 70º0'0""W,Asistido,1275,1021,1297,0,0,1325,1086,9 oct. 2025
SHELL,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Republica de Chile 0180,34º0'0""S 70º0'0""W,Asistido,1281,1035,1302,0,0,1322,1085,9 oct. 2025
SHELL,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Av. Salvador Allende 0157,34º0'0""S 70º0'0""W,Asistido,1283,1037,1303,0,0,1327,1085,9 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Rancagua,Camino a Tuniche 715,34º0'0""S 70º0'0""W,Asistido,1275,1021,1297,0,0,1324,1086,13 oct. 2025
SHELL,Libertador General Bernardo O'Higgins,Cachapoal,Codegua,Andes 460,34º0'0""S 70º0'0""W,Asistido,1277,1033,1305,0,0,1333,1100,9 oct. 2025
ARAMCO,Libertador General Bernardo O'Higgins,Cachapoal,Coltauco,"CAMINO PEUMO S/N, MONS. LECAROS 0",34º0'0""S 71º0'0""W,Asistido,1279,1039,1305,0,0,1329,1081,10 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Doñihue,Carretera H-30 KM. 25 4181,34º0'0""S 70º0'0""W,Asistido,1279,1039,1305,0,0,1329,1081,10 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Graneros,CARRETERA PANAMERICANA SUR 75,34º0'0""S 70º0'0""W,Asistido,1275,1022,1297,0,0,1328,1032,9 oct. 2025
Sin Bandera,Libertador General Bernardo O'Higgins,Cachapoal,Graneros,Av. Santa Lucía 364,34º0'0""S 70º0'0""W,Asistido,1270,1011,1292,0,0,0,1076,9 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Las Cabras,LAS ACACIAS 00,34º0'0""S 71º0'0""W,Asistido,1282,1038,1306,0,0,1329,1058,9 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Las Cabras,Carretera Fruta Ruta H-66 - Km 62 0,34º0'0""S 71º0'0""W,Asistido,1282,1038,1306,0,0,1329,1051,9 oct. 2025
SHELL,Libertador General Bernardo O'Higgins,Cachapoal,Las Cabras,Las Acacias 828,34º0'0""S 71º0'0""W,Asistido,1282,1038,1306,0,0,1335,1076,9 oct. 2025
COOPEUMO COMBUSTIBLES,Libertador General Bernardo O'Higgins,Cachapoal,Las Cabras,LA CEBADA,34º0'0""S 71º0'0""W,Asistido,1280,1024,1304,0,0,0,0,9 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Machalí,ABDON YARRA 991,34º0'0""S 70º0'0""W,Asistido,1283,1037,1304,0,0,1324,1067,9 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Machalí,Avenida San Juan 1151,34º0'0""S 70º0'0""W,Asistido,1283,1037,1304,0,0,1324,1067,9 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Machalí,"30 Km al Noreste de Rancagua, H-265 0",34º0'0""S 70º0'0""W,Asistido,0,1047,1302,0,0,0,1093,14 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Malloa,BERNALES 180,34º0'0""S 70º0'0""W,Asistido,1275,1031,1304,0,0,1330,1063,9 oct. 2025
COPEC,Libertador General Bernardo O'Higgins,Cachapoal,Mostazal,"PANAMERICANA SUR KM. 66,7 0",34º0'0""S 70º0'0""W,Asistido,1284,1038,1306,0,0,1330,0,9 oct. 2025
